root_id,cell_type,group,split,n_nodes,n_boutons,n_targets,n_postsyn_sites,n_in_resolved,n_in_from_db,n_input_cells,n_input_cells_in_db,n_in_unresolved,frac_in_resolved,frac_in_from_db
864691135656579010,L5IT,excitatory,train,7168,1100,987,2348,2348,143,2107,88,0,1.0,0.06090289608177172
864691135656664770,L4IT,excitatory,train,5050,869,774,1849,1849,112,1688,78,0,1.0,0.06057328285559762
864691135656674242,L5IT,excitatory,train,5440,617,542,2642,2642,157,2268,89,0,1.0,0.059424678274034824
864691135659140738,L6IT,excitatory,train,2366,149,130,2554,2554,71,2252,40,0,1.0,0.02779953014878622
864691135659315842,astrocyte,glia,train,2124,52,41,141,141,13,127,4,0,1.0,0.09219858156028368
864691135685620210,L3IT,excitatory,train,5656,898,751,4294,4294,323,3647,138,0,1.0,0.0752212389380531
864691135686283703,L4IT,excitatory,train,4802,762,671,2470,2470,216,2128,96,0,1.0,0.0874493927125506
864691135662825456,L4IT,excitatory,train,5749,777,684,1359,1359,104,1243,63,0,1.0,0.07652685798381163
864691135685980087,AltDTC,inhibitory,train,2047,220,146,3221,3221,43,2711,7,0,1.0,0.01334989133809376
864691135684284914,PV,inhibitory,train,5567,1655,919,10952,10952,127,8470,25,0,1.0,0.011596055514974434
864691135689555680,NGC,inhibitory,train,11382,916,767,5479,5479,116,4715,72,0,1.0,0.0211717466691002
864691135694406335,L4IT,excitatory,train,4255,525,468,3800,3800,349,3167,140,0,1.0,0.09184210526315789
864691135695042751,L6IT,excitatory,train,5054,1125,813,2036,2036,140,1678,48,0,1.0,0.068762278978389
864691135694264511,L4IT,excitatory,test,4611,618,530,3475,3475,360,2854,131,0,1.0,0.10359712230215827
864691135694189759,L6CT,excitatory,train,1232,25,16,1529,1529,42,1380,24,0,1.0,0.027468933943754086
864691135694421439,L6IT,excitatory,train,3786,357,285,2464,2464,64,2191,35,0,1.0,0.025974025974025976
864691135700648226,L2IT,excitatory,test,4307,168,150,5232,5232,20,4833,7,0,1.0,0.00382262996941896
864691135701272610,L6IT,excitatory,train,4119,544,463,2079,2079,78,1806,30,0,1.0,0.03751803751803752
864691135700814114,L6CT,excitatory,train,2797,194,155,2816,2816,71,2523,47,0,1.0,0.02521306818181818
864691135700757026,PV,inhibitory,train,4533,1326,759,2687,2687,115,2443,78,0,1.0,0.042798660215854115
864691135701629474,L2IT,excitatory,train,4359,360,289,4706,4706,329,4163,138,0,1.0,0.06991075223119422
864691135717457178,L4IT,excitatory,train,5299,882,798,2478,2478,260,2081,98,0,1.0,0.10492332526230831
864691135720245297,L6CT,excitatory,train,1831,58,27,2434,2434,57,2108,23,0,1.0,0.02341824157764996
864691135727278655,L6CT,excitatory,train,1916,104,87,1861,1861,62,1643,42,0,1.0,0.03331542181622783
864691135726881195,L4IT,excitatory,test,5587,1117,960,2171,2171,233,1837,96,0,1.0,0.10732381391064026
864691135727799359,L4IT,excitatory,train,3994,789,619,1306,1306,171,1042,78,0,1.0,0.13093415007656967
864691135726706859,microglia,glia,train,519,9,4,34,34,8,29,3,0,1.0,0.23529411764705882
864691135727790911,L3IT,excitatory,train,4325,315,284,4489,4489,367,3978,157,0,1.0,0.08175540209400757
864691135727857727,microglia,glia,train,476,13,4,24,24,10,15,1,0,1.0,0.4166666666666667
864691135727686463,AltBasket,inhibitory,test,3025,406,329,2681,2681,29,2186,13,0,1.0,0.01081685938082805
864691135727929663,L1,inhibitory,test,8186,2532,1233,5683,5683,215,5232,120,0,1.0,0.03783213091676931
864691135731966649,L6CT,excitatory,train,2519,260,187,2052,2052,72,1824,40,0,1.0,0.03508771929824561
864691135731705273,L2IT,excitatory,train,5292,577,455,6417,6417,29,5538,9,0,1.0,0.004519245753467353
864691135739008132,L2IT,excitatory,train,5202,290,264,2518,2518,113,2360,63,0,1.0,0.044876886417791896
864691135739689073,L2IT,excitatory,train,4490,306,272,2591,2591,133,2461,85,0,1.0,0.051331532226939404
864691135738953860,L2IT,excitatory,train,5047,410,362,2731,2731,131,2552,85,0,1.0,0.047967777370926404
864691135738995588,L2IT,excitatory,train,5273,340,280,3616,3616,184,3326,72,0,1.0,0.05088495575221239
864691135741910164,L6IT,excitatory,train,5505,961,850,2815,2815,125,2468,68,0,1.0,0.04440497335701599
864691135741889940,PV,inhibitory,train,14293,5490,2744,7050,7050,628,5595,272,0,1.0,0.08907801418439716
864691135741874836,L2IT,excitatory,train,6791,610,519,5861,5861,320,5254,118,0,1.0,0.05459819143490872
864691135749995049,L2IT,excitatory,train,4477,311,265,5035,5035,25,4701,12,0,1.0,0.004965243296921549
864691135751149353,L4IT,excitatory,train,4451,619,451,1392,1392,165,1147,54,0,1.0,0.11853448275862069
864691135750642473,L6IT,excitatory,train,7200,1351,1159,2739,2739,163,2311,65,0,1.0,0.05951077035414385
864691135749141801,L2IT,excitatory,train,7403,902,771,5920,5920,32,5191,15,0,1.0,0.005405405405405406
864691135755197133,L5IT,excitatory,train,4737,328,281,5481,5481,27,4862,13,0,1.0,0.0049261083743842365
864691135760106830,L4IT,excitatory,train,4722,520,462,2988,2988,261,2507,105,0,1.0,0.08734939759036145
864691135760319822,L4IT,excitatory,train,4616,799,732,1555,1555,131,1361,67,0,1.0,0.0842443729903537
864691135757040082,L4IT,excitatory,train,4850,805,709,3273,3273,245,2896,120,0,1.0,0.07485487320501069
864691135760050254,L3IT,excitatory,test,5102,350,287,4792,4792,297,4280,137,0,1.0,0.06197829716193656
864691135760577870,AltBasket,inhibitory,train,5461,1785,1298,2401,2401,29,1995,5,0,1.0,0.012078300708038317
864691135764678198,MC,inhibitory,train,12769,4771,2482,4338,4338,191,3863,95,0,1.0,0.04402950668510835
864691135764932662,L2IT,excitatory,train,6133,620,501,4165,4165,282,3751,103,0,1.0,0.06770708283313326
864691135764631862,L3IT,excitatory,train,5018,868,714,3703,3703,266,3143,124,0,1.0,0.07183364839319471
864691135764644150,ITC,inhibitory,train,1428,151,93,1484,1484,66,1316,23,0,1.0,0.0444743935309973
864691135765006134,L4IT,excitatory,test,4098,506,446,1332,1332,134,1168,70,0,1.0,0.1006006006006006
864691135764583990,L2IT,excitatory,test,10397,1625,1348,3594,3594,216,3260,100,0,1.0,0.06010016694490818
864691135764890678,MC,inhibitory,train,5045,2044,1491,2980,2980,345,2475,150,0,1.0,0.11577181208053691
864691135764274742,AltBasket,inhibitory,train,2863,502,390,2092,2092,18,1819,5,0,1.0,0.008604206500956023
864691135773910603,L5IT,excitatory,train,7494,1017,929,2612,2612,78,2286,37,0,1.0,0.02986217457886677
864691135773694795,L4IT,excitatory,train,5052,820,736,2130,2130,200,1831,95,0,1.0,0.09389671361502347
864691135774127611,ITC,inhibitory,train,2521,223,154,2328,2328,72,2180,53,0,1.0,0.030927835051546393
864691135773724747,L6CT,excitatory,test,2222,197,170,2387,2387,61,2138,45,0,1.0,0.025555090071219103
864691135778290109,PV,inhibitory,test,9551,3813,1896,14049,14049,411,11403,181,0,1.0,0.029254751227845398
864691135778288573,L6IT,excitatory,train,6118,1158,1009,2072,2072,95,1782,43,0,1.0,0.04584942084942085
864691135778116013,PV,inhibitory,train,14680,5369,2210,8686,8686,403,7379,212,0,1.0,0.04639650011512779
864691135778815421,L3IT,excitatory,train,3331,455,382,2974,2974,187,2600,85,0,1.0,0.06287827841291191
864691135778811325,L2IT,excitatory,test,5384,696,588,5074,5074,309,4479,135,0,1.0,0.06089869925108396
864691135778773856,ITC,inhibitory,train,2093,200,119,3414,3414,138,2880,81,0,1.0,0.040421792618629174
864691135779049568,L6CT,excitatory,train,2338,196,166,2461,2461,66,2234,43,0,1.0,0.026818366517675742
864691135779297981,L4IT,excitatory,train,8495,1187,1067,3235,3235,307,2788,159,0,1.0,0.09489953632148378
864691135778954848,L4IT,excitatory,train,3183,331,299,2201,2201,152,1951,85,0,1.0,0.06905951840072694
864691135779377341,L4IT,excitatory,train,3830,649,561,1400,1400,107,1215,54,0,1.0,0.07642857142857143
864691135784960307,L2IT,excitatory,test,5479,350,315,4365,4365,262,3963,120,0,1.0,0.06002290950744559
864691135782542416,L3IT,excitatory,train,4999,640,546,3848,3848,271,3308,117,0,1.0,0.07042619542619542
864691135782506832,L4IT,excitatory,train,3669,695,602,1721,1721,165,1470,82,0,1.0,0.09587449157466589
864691135783909427,MC,inhibitory,train,7865,2856,1754,6590,6590,54,5883,26,0,1.0,0.00819423368740516
864691135783308368,L4IT,excitatory,train,3977,602,474,2568,2568,170,2247,93,0,1.0,0.06619937694704049
864691135782278224,L6CT,excitatory,train,1404,52,34,2419,2419,61,2199,38,0,1.0,0.025217031831335262
864691135782702387,L3IT,excitatory,train,4941,819,705,2314,2314,147,2027,76,0,1.0,0.06352636127917027
864691135784641843,L6CT,excitatory,train,2339,98,70,2827,2827,39,2513,17,0,1.0,0.013795542978422356
864691135807579933,L4IT,excitatory,train,5183,629,555,2463,2463,14,2172,4,0,1.0,0.005684125050751117
864691135808684573,L3IT,excitatory,train,4364,539,485,2908,2908,73,2541,40,0,1.0,0.025103163686382393
864691135802453858,L2IT,excitatory,train,5158,417,337,3936,3936,219,3406,80,0,1.0,0.055640243902439025
864691135809384221,L6CT,excitatory,test,2132,155,134,2587,2587,62,2361,44,0,1.0,0.02396598376497874
864691135809375005,L6CT,excitatory,train,2430,211,173,2158,2158,70,1951,46,0,1.0,0.03243744207599629
864691135801604706,L3IT,excitatory,test,8334,1061,895,3040,3040,22,2754,7,0,1.0,0.007236842105263158
864691135810495005,PV,inhibitory,train,6783,3952,1265,4828,4828,566,3661,232,0,1.0,0.11723280861640431
864691135810773452,L4IT,excitatory,train,3298,391,328,2188,2188,169,1821,75,0,1.0,0.07723948811700183
864691135810531357,ITCperi,inhibitory,test,3234,833,563,2089,2089,82,1915,60,0,1.0,0.03925323121110579
864691135810905036,L4IT,excitatory,train,5058,761,687,3288,3288,151,2858,81,0,1.0,0.04592457420924574
864691135838916755,L3IT,excitatory,train,4434,363,322,5430,5430,242,4981,135,0,1.0,0.04456721915285451
864691135839979667,NMC,inhibitory,train,9993,8281,4163,7035,7035,553,6037,333,0,1.0,0.07860696517412935
864691135839932307,L2IT,excitatory,train,4970,331,294,5560,5560,213,5166,92,0,1.0,0.03830935251798561
864691135839999379,ITCperi,inhibitory,train,1886,274,212,1633,1633,64,1540,43,0,1.0,0.03919167176974893
864691135839950227,L2IT,excitatory,train,4065,290,241,4217,4217,262,3819,117,0,1.0,0.06212947593075646
864691135839577235,MC,inhibitory,train,5390,2551,1774,3889,3889,201,3421,113,0,1.0,0.05168423759321162
864691135853055175,L2IT,excitatory,train,4660,332,284,3773,3773,161,3507,102,0,1.0,0.04267161410018553
864691135850033758,L2IT,excitatory,test,4715,219,206,2474,2474,193,2265,99,0,1.0,0.07801131770412288
864691135852637127,L6IT,excitatory,train,4252,595,504,2535,2535,79,2209,38,0,1.0,0.03116370808678501
864691135852138183,L2IT,excitatory,train,4115,136,114,5499,5499,31,5006,16,0,1.0,0.00563738861611202
864691135849699166,L5IT,excitatory,train,7493,665,606,3743,3743,305,3291,152,0,1.0,0.08148543948704248
864691135851792071,L2IT,excitatory,train,2554,67,48,6248,6248,36,5624,14,0,1.0,0.005761843790012804
864691135861182824,L6IT,excitatory,train,4714,375,315,2881,2881,121,2590,70,0,1.0,0.041999305796598406
864691135865774206,L4IT,excitatory,test,3914,542,463,2610,2610,198,2257,102,0,1.0,0.07586206896551724
864691135858363694,PV,inhibitory,train,14652,4295,2282,12432,12432,796,10923,415,0,1.0,0.06402831402831403
864691135865648254,L6IT,excitatory,train,1536,96,72,2491,2491,81,2201,40,0,1.0,0.03251706142111602
864691135866223998,L6CT,excitatory,train,2146,172,128,1934,1934,63,1779,38,0,1.0,0.03257497414684592
864691135866947804,L2IT,excitatory,test,5818,407,359,3041,3041,178,2827,94,0,1.0,0.058533377178559685
864691135866576604,L3IT,excitatory,train,3863,492,408,2933,2933,265,2489,116,0,1.0,0.09035117627003068
864691135866279900,L6CT,excitatory,test,2882,234,179,1904,1904,73,1750,46,0,1.0,0.038340336134453784
864691135866396798,L4IT,excitatory,train,3239,290,255,1542,1542,9,1362,7,0,1.0,0.005836575875486381
864691135866821340,thalamocortical,excitatory,train,10531,3151,2423,110,110,41,71,2,0,1.0,0.37272727272727274
864691135868435734,L6CT,excitatory,train,2327,161,111,2216,2216,50,2028,35,0,1.0,0.02256317689530686
864691135868919318,L5IT,excitatory,train,6106,559,480,2629,2629,113,2360,60,0,1.0,0.04298212248003043
864691135869457430,PV,inhibitory,train,17638,7364,3061,10218,10218,728,8196,322,0,1.0,0.07124681933842239
864691135868466710,L4IT,excitatory,train,4987,868,739,1625,1625,197,1279,73,0,1.0,0.12123076923076923
864691135868957462,L5IT,excitatory,train,4250,418,357,2034,2034,110,1772,58,0,1.0,0.05408062930186824
864691135868684566,L6IT,excitatory,train,7769,671,562,3902,3902,190,3393,104,0,1.0,0.0486929779600205
864691135868946966,L6CT,excitatory,test,1488,54,21,1867,1867,38,1620,5,0,1.0,0.020353508302088912
864691135878586963,thalamocortical,excitatory,train,10263,2888,2347,87,87,31,58,2,0,1.0,0.3563218390804598
864691135878154067,PV,inhibitory,test,8027,2206,1107,6831,6831,241,5890,124,0,1.0,0.035280339628165715
864691135878560595,astrocyte,glia,train,1676,51,38,93,93,19,81,7,0,1.0,0.20430107526881722
864691135885996912,ITCperi,inhibitory,train,2188,469,283,1035,1035,77,962,52,0,1.0,0.07439613526570048
864691135886300016,L4IT,excitatory,train,5198,1023,879,2286,2286,192,1930,77,0,1.0,0.08398950131233596
864691135886208112,L3IT,excitatory,train,3402,379,307,2298,2298,229,1992,102,0,1.0,0.09965187119234116
864691135886173552,microglia,glia,train,479,21,11,32,32,12,22,2,0,1.0,0.375
864691135886130288,L4IT,excitatory,train,4321,658,571,1705,1705,163,1477,80,0,1.0,0.09560117302052785
864691135888577417,L6IT,excitatory,train,3942,494,413,2981,2981,24,2551,8,0,1.0,0.008050989600805098
864691135912137641,PV,inhibitory,train,14237,4131,1684,7467,7467,301,6697,173,0,1.0,0.040310700415160036
864691135892214409,L2IT,excitatory,train,5174,389,347,4454,4454,153,4113,61,0,1.0,0.03435114503816794
864691135892233097,PV,inhibitory,train,12547,3988,1985,9106,9106,803,7470,335,0,1.0,0.08818361519877004
864691135917047910,L6IT,excitatory,train,4645,378,311,2527,2527,88,2158,35,0,1.0,0.03482390185991294
864691135916843366,L4IT,excitatory,train,4090,719,567,2940,2940,293,2349,93,0,1.0,0.09965986394557823
864691135917058150,L6IT,excitatory,train,5146,819,682,4076,4076,103,3501,51,0,1.0,0.025269872423945045
864691135908742552,oligo,glia,train,571,4,2,10,10,3,8,1,0,1.0,0.3
864691135927533070,L6IT,excitatory,train,3800,359,313,2045,2045,48,1795,19,0,1.0,0.0234718826405868
864691135927648212,L2IT,excitatory,test,2703,68,56,4073,4073,16,3798,5,0,1.0,0.003928308372207218
864691135927647956,L3IT,excitatory,test,3554,328,292,4944,4944,26,4314,6,0,1.0,0.0052588996763754045
864691135939515652,microglia,glia,train,553,20,6,35,35,16,21,2,0,1.0,0.45714285714285713
864691135939477508,L2IT,excitatory,train,4617,452,380,3398,3398,259,3003,110,0,1.0,0.07622130665097115
864691135939462453,L6IT,excitatory,test,3765,397,333,1882,1882,48,1671,23,0,1.0,0.025504782146652496
864691135939008565,L2IT,excitatory,train,6833,537,477,5013,5013,85,4521,47,0,1.0,0.016955914621982846
864691135939209988,L6CT,excitatory,test,1807,59,44,2349,2349,69,2156,48,0,1.0,0.02937420178799489
864691135939102980,astrocyte,glia,test,2049,92,70,123,123,25,107,9,0,1.0,0.2032520325203252
864691135939094020,astrocyte,glia,test,2089,55,46,88,88,14,80,6,0,1.0,0.1590909090909091
864691135940685057,L2IT,excitatory,train,4097,176,150,7101,7101,28,6237,11,0,1.0,0.003943106604703563
864691135941300993,L4IT,excitatory,train,3345,574,505,2414,2414,253,2037,110,0,1.0,0.10480530240265121
864691135940996774,L4IT,excitatory,train,2679,287,232,1163,1163,11,1033,6,0,1.0,0.009458297506448839
864691135939949365,L4IT,excitatory,train,6501,1127,979,4103,4103,331,3474,154,0,1.0,0.08067267852790641
864691135947139108,L2IT,excitatory,test,3807,283,246,4082,4082,131,3724,68,0,1.0,0.0320921117099461
864691135946994785,PV,inhibitory,train,9465,2968,1387,9064,9064,226,7499,92,0,1.0,0.02493380406001765
864691135947366692,L6CT,excitatory,train,1362,59,30,1864,1864,52,1652,27,0,1.0,0.027896995708154508
864691135948010081,L6CT,excitatory,train,2126,203,141,2449,2449,76,2158,49,0,1.0,0.0310330747243773
864691135943534196,microglia,glia,test,584,5,2,31,31,5,28,2,0,1.0,0.16129032258064516
864691135954940424,ITC,inhibitory,test,2621,277,158,3333,3333,126,2926,74,0,1.0,0.037803780378037805
864691135954582563,DTC,inhibitory,train,12051,3516,2229,9096,9096,383,7899,206,0,1.0,0.042106420404573436
864691135954702627,astrocyte,glia,train,1532,33,28,217,217,14,205,8,0,1.0,0.06451612903225806
864691135970293605,L6CT,excitatory,train,1796,114,88,2224,2224,90,1996,44,0,1.0,0.040467625899280574
864691135970210661,L5IT,excitatory,train,8962,1676,1498,1929,1929,104,1753,57,0,1.0,0.05391394504924832
864691135977309763,L4IT,excitatory,test,5657,730,645,3503,3503,86,2999,54,0,1.0,0.024550385383956607
864691135977666883,L5ET,excitatory,train,6010,254,142,12974,12974,858,10597,284,0,1.0,0.06613226452905811
864691135977768259,PV,inhibitory,test,12670,4106,1968,7922,7922,418,6323,163,0,1.0,0.05276445342085332
864691135976425327,L6IT,excitatory,train,3585,376,323,2436,2436,76,2147,51,0,1.0,0.031198686371100164
864691135977654851,L4IT,excitatory,train,6696,1021,947,2298,2298,210,2013,124,0,1.0,0.09138381201044386
864691135977134403,L4IT,excitatory,train,4077,458,421,2666,2666,29,2388,13,0,1.0,0.010877719429857465
864691135977045871,L4IT,excitatory,train,6501,1057,965,2546,2546,199,2224,114,0,1.0,0.0781618224666143
864691135993770945,AltBasket,inhibitory,test,3820,363,304,4399,4399,39,3892,19,0,1.0,0.008865651284382815
864691135994226881,L2IT,excitatory,train,5947,414,378,3587,3587,127,3376,74,0,1.0,0.03540563144689155
864691135993767617,L6CT,excitatory,train,4525,472,398,2085,2085,76,1888,42,0,1.0,0.03645083932853717
864691135993615041,L6CT,excitatory,train,2883,310,245,1971,1971,63,1785,42,0,1.0,0.0319634703196347
864691135994235841,L5IT,excitatory,train,8428,1128,1025,2872,2872,190,2545,117,0,1.0,0.06615598885793872
864691136006393034,NMC,inhibitory,train,10643,7530,3664,7148,7148,961,5863,432,0,1.0,0.13444320089535533
864691135994804394,AltBasket,inhibitory,train,4495,550,446,2426,2426,53,1738,19,0,1.0,0.021846661170651278
864691135997140906,AltBasket,inhibitory,train,20148,5129,3171,4176,4176,162,3689,72,0,1.0,0.03879310344827586
864691135996104618,PV,inhibitory,train,13638,4078,1977,12737,12737,318,10099,129,0,1.0,0.024966632645049856
864691135996177834,L3IT,excitatory,train,4609,450,375,4115,4115,404,3363,159,0,1.0,0.09817739975698664
864691135996891050,AltBasket,inhibitory,train,5010,707,570,3140,3140,39,2610,12,0,1.0,0.012420382165605096
864691135995711402,ITCperi,inhibitory,test,2545,782,459,1354,1354,75,1245,61,0,1.0,0.055391432791728215
864691136021595384,PV,inhibitory,train,6312,3014,1139,3934,3934,468,3151,221,0,1.0,0.11896288764616167
864691136021849848,L6CT,excitatory,train,3522,399,287,2417,2417,70,2165,47,0,1.0,0.028961522548613984
864691136021592568,PV,inhibitory,train,20292,7129,2620,7078,7078,287,5733,114,0,1.0,0.04054817745125742
864691136022520056,L5ET,excitatory,test,4708,124,109,8195,8195,708,6855,282,0,1.0,0.0863941427699817
864691136025184569,L2IT,excitatory,train,3098,143,132,3869,3869,22,3550,19,0,1.0,0.005686223830447144
864691136025504569,L4IT,excitatory,train,7725,1799,1572,2796,2796,69,2466,40,0,1.0,0.02467811158798283
864691136034011579,L2IT,excitatory,train,6654,722,641,3480,3480,217,3188,107,0,1.0,0.06235632183908046
864691136034084795,L3IT,excitatory,train,5668,502,453,5257,5257,297,4579,134,0,1.0,0.05649610043751189
864691136034199739,ITC,inhibitory,train,3449,446,310,3571,3571,113,3103,65,0,1.0,0.03164379725567068
